"leafID","leafID2","species","ind","leaf","trt","spore_assay","processor","spore_counter","date_counted","count1","count2","count3","prop","perc_lesion","leaf_area_cm2","lesion_area_cm2","asymp","notes","omit","easting","northing","date_proc"
287,"287S","QUAG",23,1,"C","S","EJH","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,605946,4023728,2019-05-17
288,"288S","QUAG",24,1,"C","S","EJH","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605946,4023722,2019-05-17
289,"289S","QUAG",25,1,"C","S","EJH","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,605937,4023729,2019-05-17
290,"290S","QUAG",26,1,"C","S","EJH","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605933,4023720,2019-05-17
291,"291S","QUAG",27,1,"C","S","EJH","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605941,4023721,2019-05-17
292,"292S","QUAG",28,1,"C","S","EJH","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,605944,4023718,2019-05-17
293,"293S","QUAG",29,1,"C","S","EJH","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,"dry",NA,605938,4023715,2019-05-17
294,"294S","QUAG",30,1,"C","S","EJH","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605928,4023716,2019-05-17
295,"295S","QUAG",31,1,"C","S","EJH","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,"dry",NA,605919,4023717,2019-05-17
296,"296S","QUAG",32,1,"C","S","EJH","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,"dry",NA,605929,4023705,2019-05-17
297,"297S","QUCH",1,1,"T","S","LMR","LMR",2019-08-07,"0","0","0","NA",1.86,1.23,0.02,NA,NA,NA,605906,4023768,2019-05-17
298,"298S","QUCH",2,1,"T","S","LMR","LMR",2019-08-07,"1","1","0","NA",1.07,1.23,0.01,NA,NA,NA,605912,4023784,2019-05-17
299,"299S","QUCH",3,1,"T","S","LMR","LMR",2019-08-07,"6","5","12","NA",41.09,1.23,0.5,NA,"small spots",NA,605920,4023777,2019-05-17
300,"300S","QUCH",4,1,"T","S","LMR","LMR",2019-08-07,"3","2","4","NA",5.17,1.23,0.06,NA,NA,NA,605910,4023816,2019-05-17
301,"301S","QUCH",5,1,"T","S","LMR","LMR",2019-08-07,"0","0","1","NA",2.83,1.23,0.03,NA,"small spots",NA,605897,4023819,2019-05-17
302,"302S","QUCH",6,1,"T","S","LMR","LMR",2019-08-07,"0","0","1","NA",0,1.23,0,1,NA,NA,605870,4023814,2019-05-17
303,"303S","QUCH",7,1,"T","S","LMR","LMR",2019-08-07,"6","1","0","NA",0.98,1.23,0.01,NA,NA,NA,605792,4023853,2019-05-17
304,"304S","QUCH",8,1,"T","S","LMR","LMR",2019-08-07,"0","0","2","NA",3.77,1.23,0.05,NA,"small spots",NA,605843,4023857,2019-05-17
305,"305S","QUCH",9,1,"T","S","LMR","LMR",2019-08-07,"0","0","1","NA",0.58,1.23,0.01,NA,"spots",NA,605842,4023864,2019-05-17
306,"306S","QUCH",10,1,"T","S","LMR","LMR",2019-08-07,"3","1","0","NA",2.32,1.23,0.03,NA,"spots, no drop",NA,605895,4023858,2019-05-17
307,"307S","QUCH",11,1,"T","S","LMR","LMR",2019-08-07,"0","0","1","NA",0.94,1.23,0.01,NA,NA,NA,605858,4023858,2019-05-17
308,"308S","QUCH",12,1,"T","S","LMR","LMR",2019-08-07,"0","1","1","NA",1.14,1.23,0.01,1,NA,NA,605855,4023842,2019-05-17
309,"309S","QUCH",13,1,"T","S","LMR","LMR",2019-08-07,"0","0","1","NA",0.49,1.23,0.01,1,NA,NA,605862,4023850,2019-05-17
310,"310S","QUCH",14,1,"T","S","LMR","LMR",2019-08-07,"1","2","1","NA",1.09,1.23,0.01,1,NA,NA,605862,4023850,2019-05-17
311,"311S","QUCH",15,1,"T","S","LMR","LMR",2019-08-07,"0","0","1","NA",1.36,1.23,0.02,NA,NA,NA,605862,4023850,2019-05-17
312,"312S","QUCH",16,1,"T","S","LMR","LMR",2019-08-07,"0","0","0","NA",0.69,1.23,0.01,NA,"spots",NA,605862,4023850,2019-05-17
313,"313S","QUCH",17,1,"T","S","LMR","LMR",2019-08-07,"6","21","14","NA",31.06,1.23,0.38,NA,"spots",NA,605862,4023850,2019-05-17
314,"314S","QUCH",18,1,"T","S","LMR","LMR",2019-08-07,"2","4","3","NA",14.24,1.23,0.17,NA,NA,NA,605874,4023854,2019-05-17
315,"315S","QUCH",19,1,"T","S","LMR","LMR",2019-08-07,"0","0","1","NA",1.37,1.23,0.02,NA,NA,NA,605874,4023855,2019-05-17
316,"316S","QUCH",20,1,"T","S","LMR","LMR",2019-08-07,"10","13","1","NA",1.38,1.23,0.02,NA,NA,NA,605877,4023858,2019-05-17
317,"317S","QUCH",21,1,"T","S","LMR","LMR",2019-08-07,"4","7","7","NA",14.91,1.23,0.18,NA,NA,NA,605873,4023867,2019-05-17
318,"318S","QUCH",22,1,"T","S","LMR","LMR",2019-08-07,"20","26","9","NA",12.2,1.23,0.15,NA,NA,NA,605873,4023867,2019-05-17
319,"319S","QUCH",23,1,"T","S","LMR","LMR",2019-08-07,"0","0","0","NA",3.79,1.23,0.05,NA,"dry",NA,605882,4023824,2019-05-17
320,"320S","QUCH",24,1,"T","S","LMR","LMR",2019-08-07,"0","1","1","NA",5.38,1.23,0.07,NA,NA,NA,605877,4023816,2019-05-17
321,"321S","QUCH",25,1,"T","S","LMR","LMR",2019-08-07,"0","0","2","NA",14.98,1.23,0.18,NA,NA,NA,605885,4023848,2019-05-17
322,"322S","QUCH",26,1,"T","S","LMR","LMR",2019-08-07,"2","2","2","NA",4.55,1.23,0.06,NA,NA,NA,605893,4023838,2019-05-17
323,"323S","QUCH",27,1,"T","S","LMR","LMR",2019-08-07,"0","1","2","NA",11.32,1.23,0.14,NA,NA,NA,605890,4023861,2019-05-17
324,"324S","QUCH",28,1,"T","S","LMR","LMR",2019-08-07,"0","0","0","NA",12.4,1.23,0.15,NA,NA,NA,605890,4023861,2019-05-17
325,"325S","QUCH",29,1,"T","S","LMR","LMR",2019-08-07,"1","2","3","NA",6.71,1.23,0.08,NA,NA,NA,605870,4023868,2019-05-17
326,"326S","QUCH",30,1,"T","S","LMR","LMR",2019-08-07,"2","4","4","NA",2.03,1.23,0.02,NA,"dry",NA,605873,4023870,2019-05-17
327,"327S","QUCH",31,1,"T","S","LMR","LMR",2019-08-07,"5","8","16","NA",2.81,1.23,0.03,NA,NA,NA,605876,4023869,2019-05-17
328,"328S","QUCH",32,1,"T","S","LMR","LMR",2019-08-07,"0","6","2","NA",13.67,1.23,0.17,NA,NA,NA,605887,4023867,2019-05-17
329,"329S","QUCH",1,1,"C","S","HP","LMR",2019-08-09,"0","0","0","NA",2.66,1.23,0.03,NA,NA,NA,605906,4023768,2019-05-17
330,"330S","QUCH",2,1,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0.77,1.23,0.01,NA,NA,NA,605912,4023784,2019-05-17
331,"331S","QUCH",3,1,"C","S","HP","LMR",NA,"NA","NA","NA","NA",1.17,1.23,0.01,NA,"small spots, dry",NA,605920,4023777,2019-05-17
332,"332S","QUCH",4,1,"C","S","HP","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,605910,4023816,2019-05-17
333,"333S","QUCH",5,1,"C","S","HP","LMR",NA,"NA","NA","NA","NA",1.13,1.23,0.01,NA,"small spots, dry",NA,605897,4023819,2019-05-17
334,"334S","QUCH",6,1,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605870,4023814,2019-05-17
335,"335S","QUCH",7,1,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605792,4023853,2019-05-17
336,"336S","QUCH",8,1,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,"small spots",NA,605843,4023857,2019-05-17
337,"337S","QUCH",9,1,"C","S","HP","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,"spots, dry",NA,605842,4023864,2019-05-17
338,"338S","QUCH",10,1,"C","S","HP","LMR",NA,"NA","NA","NA","NA",1.08,1.23,0.01,NA,"spots, dry",NA,605895,4023858,2019-05-17
339,"339S","QUCH",11,1,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605858,4023858,2019-05-17
340,"340S","QUCH",12,1,"C","S","HP","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,605855,4023842,2019-05-17
341,"341S","QUCH",13,1,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605862,4023850,2019-05-17
342,"342S","QUCH",14,2,"C","S","HP","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,605862,4023850,2019-05-17
343,"343S","QUCH",15,2,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605862,4023850,2019-05-17
344,"344S","QUCH",16,2,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,"spots",NA,605862,4023850,2019-05-17
345,"345S","QUCH",17,2,"C","S","HP","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,"spots",NA,605862,4023850,2019-05-17
346,"346S","QUCH",18,2,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605874,4023854,2019-05-17
347,"347S","QUCH",19,2,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605874,4023855,2019-05-17
348,"348S","QUCH",20,2,"C","S","HP","LMR",2019-08-09,"0","0","0","NA",1,1.23,0.01,NA,NA,NA,605877,4023858,2019-05-17
349,"349S","QUCH",21,1,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605873,4023867,2019-05-17
350,"350S","QUCH",22,1,"C","S","HP","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,605873,4023867,2019-05-17
351,"351S","QUCH",23,1,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,"dry",NA,605882,4023824,2019-05-17
352,"352S","QUCH",24,1,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605877,4023816,2019-05-17
353,"353S","QUCH",25,1,"C","S","HP","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,605885,4023848,2019-05-17
354,"354S","QUCH",26,1,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605893,4023838,2019-05-17
355,"355S","QUCH",27,2,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605890,4023861,2019-05-17
356,"356S","QUCH",28,2,"C","S","HP","LMR",2019-08-09,"0","0","0","NA",0,1.23,0,NA,NA,NA,605890,4023861,2019-05-17
357,"357S","QUCH",29,2,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605870,4023868,2019-05-17
358,"358S","QUCH",30,1,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605873,4023870,2019-05-17
359,"359S","QUCH",31,1,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605876,4023869,2019-05-17
360,"360S","QUCH",32,2,"C","S","HP","LMR",NA,"NA","NA","NA","NA",0,1.23,0,NA,NA,NA,605887,4023867,2019-05-17
361,"361S","QUPA",1,1,"T","S","SF","LMR",2019-08-06,"1","1","3","NA",10.89,1.23,0.13,NA,NA,NA,605999,4023858,2019-05-17
362,"362S","QUPA",2,1,"T","S","SF","LMR",2019-08-06,"1","1","0","NA",13.17,1.23,0.16,NA,"dry",NA,606000,4023856,2019-05-17
363,"363S","QUPA",3,1,"T","S","SF","LMR",2019-08-06,"3","0","2","NA",8.85,1.23,0.11,NA,NA,NA,606003,4023862,2019-05-17
364,"364S","QUPA",4,1,"T","S","SF","LMR",2019-08-06,"1","3","1","NA",24.3,1.23,0.3,NA,NA,NA,605995,4023863,2019-05-17
365,"365S","QUPA",5,1,"T","S","SF","LMR",2019-08-06,"4","1","0","NA",19.42,1.23,0.24,NA,NA,NA,605987,4023860,2019-05-17
366,"366S","QUPA",6,1,"T","S","SF","LMR",2019-08-06,"0","2","0","NA",22.14,1.23,0.27,NA,NA,NA,605987,4023860,2019-05-17
367,"367S","QUPA",7,1,"T","S","SF","LMR",2019-08-06,"4","3","4","NA",15.55,1.23,0.19,NA,NA,NA,605988,4023865,2019-05-17
368,"368S","QUPA",8,1,"T","S","SF","LMR",2019-08-06,"0","1","0","NA",13.2,1.23,0.16,NA,NA,NA,605981,4023872,2019-05-17
369,"369S","QUPA",9,1,"T","S","SF","LMR",2019-08-06,"0","0","1","NA",22.66,1.23,0.28,NA,"dry",NA,605992,4023863,2019-05-17
370,"370S","QUPA",10,1,"T","S","SF","LMR",2019-08-06,"0","0","2","NA",37.13,1.23,0.46,NA,NA,NA,605987,4023873,2019-05-17
371,"371S","QUPA",11,1,"T","S","SF","LMR",2019-08-06,"2","0","0","NA",13.93,1.23,0.17,NA,NA,NA,605987,4023873,2019-05-17
372,"372S","QUPA",12,1,"T","S","SF","LMR",2019-08-06,"0","1","0","NA",13.64,1.23,0.17,NA,NA,NA,605983,4023874,2019-05-17
373,"373S","QUPA",13,1,"T","S","SF","LMR",2019-08-06,"5","4","5","NA",15.19,1.23,0.19,NA,NA,NA,606000,4023873,2019-05-17
374,"374S","QUPA",14,1,"T","S","SF","LMR",2019-08-06,"3","7","2","NA",22.48,1.23,0.28,NA,NA,NA,606000,4023873,2019-05-17
375,"375S","QUPA",15,1,"T","S","SF","LMR",2019-08-06,"0","0","3","NA",12.36,1.23,0.15,NA,NA,NA,605998,4023866,2019-05-17
376,"376S","QUPA",16,1,"T","S","SF","LMR",2019-08-06,"3","2","8","NA",11.86,1.23,0.15,NA,NA,NA,605998,4023866,2019-05-17
377,"377S","QUPA",17,1,"T","S","SF","LMR",2019-08-06,"1","3","0","NA",10.58,1.23,0.13,NA,NA,NA,606006,4023883,2019-05-17
378,"378S","QUPA",18,1,"T","S","SF","LMR",2019-08-06,"2","0","3","NA",12.57,1.23,0.15,NA,NA,NA,606002,4023890,2019-05-17
379,"379S","QUPA",19,1,"T","S","SF","LMR",2019-08-06,"0","1","2","NA",18.52,1.23,0.23,NA,NA,NA,606010,4023885,2019-05-17
380,"380S","QUPA",20,1,"T","S","SF","LMR",2019-08-06,"0","2","0","NA",10.42,1.23,0.13,NA,NA,NA,606003,4023874,2019-05-17
381,"381S","QUPA",21,1,"T","S","SF","LMR",2019-08-06,"2","3","4","NA",7.33,1.23,0.09,NA,NA,NA,606008,4023892,2019-05-17
382,"382S","QUPA",22,1,"T","S","SF","LMR",2019-08-06,"1","0","1","NA",100,1.23,1.23,NA,NA,NA,606007,4023889,2019-05-17
383,"383S","QUPA",23,1,"T","S","SF","LMR",2019-08-06,"1","3","1","NA",12.64,1.23,0.16,NA,NA,NA,606007,4023889,2019-05-17
384,"384S","QUPA",24,1,"T","S","SF","LMR",2019-08-06,"0","1","0","NA",10.16,1.23,0.12,NA,NA,NA,606005,4023889,2019-05-17
385,"385S","QUPA",25,1,"T","S","SF","LMR",2019-08-06,"1","0","4","NA",53.05,1.23,0.65,NA,NA,NA,606005,4023889,2019-05-17
386,"386S","QUPA",26,1,"T","S","SF","LMR",2019-08-06,"2","0","1","NA",2.53,1.23,0.03,NA,NA,NA,606013,4023884,2019-05-17
387,"387S","QUPA",27,1,"T","S","SF","LMR",2019-08-06,"2","2","3","NA",74.92,1.23,0.92,NA,NA,NA,606013,4023884,2019-05-17
388,"388S","QUPA",28,1,"T","S","SF","LMR",2019-08-06,"7","11","15","NA",19.29,1.23,0.24,NA,NA,NA,606020,4023882,2019-05-17
389,"389S","QUPA",29,1,"T","S","SF","LMR",2019-08-06,"1","1","0","NA",15.24,1.23,0.19,NA,NA,NA,606015,4023874,2019-05-17
390,"390S","QUPA",30,1,"T","S","SF","LMR",2019-08-06,"1","0","0","NA",16.18,1.23,0.2,NA,NA,NA,606015,4023874,2019-05-17
391,"391S","QUPA",31,1,"T","S","SF","LMR",2019-08-06,"2","3","1","NA",24.1,1.23,0.3,NA,NA,NA,606026,4023881,2019-05-17
392,"392S","QUPA",32,1,"T","S","SF","LMR",2019-08-06,"4","9","8","NA",33.38,1.23,0.41,NA,NA,NA,606026,4023881,2019-05-17
393,"393S","QUPA",1,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,605999,4023858,2019-05-17
394,"394S","QUPA",2,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606000,4023856,2019-05-17
395,"395S","QUPA",3,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606003,4023862,2019-05-17
396,"396S","QUPA",4,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,605995,4023863,2019-05-17
397,"397S","QUPA",5,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,605987,4023860,2019-05-17
398,"398S","QUPA",6,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,605987,4023860,2019-05-17
399,"399S","QUPA",7,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",4.24,1.23,0.05,NA,NA,NA,605988,4023865,2019-05-17
400,"400S","QUPA",8,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,605981,4023872,2019-05-17
401,"401S","QUPA",9,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,605992,4023863,2019-05-17
402,"402S","QUPA",10,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,605987,4023873,2019-05-17
403,"403S","QUPA",11,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,605987,4023873,2019-05-17
404,"404S","QUPA",12,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,605983,4023874,2019-05-17
405,"405S","QUPA",13,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606000,4023873,2019-05-17
406,"406S","QUPA",14,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606000,4023873,2019-05-17
407,"407S","QUPA",15,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,605998,4023866,2019-05-17
408,"408S","QUPA",16,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,605998,4023866,2019-05-17
409,"409S","QUPA",17,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",9.51,1.23,0.12,NA,NA,NA,606006,4023883,2019-05-17
410,"410S","QUPA",18,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606002,4023890,2019-05-17
411,"411S","QUPA",19,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606010,4023885,2019-05-17
412,"412S","QUPA",20,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606003,4023874,2019-05-17
413,"413S","QUPA",21,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606008,4023892,2019-05-17
414,"414S","QUPA",22,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",28.26,1.23,0.35,NA,NA,NA,606007,4023889,2019-05-17
415,"415S","QUPA",23,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606007,4023889,2019-05-17
416,"416S","QUPA",24,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",1.93,1.23,0.02,NA,NA,NA,606005,4023889,2019-05-17
417,"417S","QUPA",25,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606005,4023889,2019-05-17
418,"418S","QUPA",26,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",19.05,1.23,0.23,NA,NA,NA,606013,4023884,2019-05-17
419,"419S","QUPA",27,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606013,4023884,2019-05-17
420,"420S","QUPA",28,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",100,1.23,1.23,NA,NA,NA,606020,4023882,2019-05-17
421,"421S","QUPA",29,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606015,4023874,2019-05-17
422,"422S","QUPA",30,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606015,4023874,2019-05-17
423,"423S","QUPA",31,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606026,4023881,2019-05-17
424,"424S","QUPA",32,1,"C","S","HP","LMR",2019-08-08,"0","0","0","NA",0,1.23,0,NA,NA,NA,606026,4023881,2019-05-17
425,"425S","TODI",1,1,"T","S","SF","LMR",2019-08-05,"2","2","1","NA",49.37,1.23,0.61,NA,NA,NA,606293,4023964,2019-05-17
425,"425C","TODI",1,1,"T","C","LMR","SF",2019-06-19,"0","NA","NA","1",35.07,1.23,0.43,NA,NA,NA,606293,4023964,2019-05-17
426,"426S","TODI",2,1,"T","S","SF","LMR",2019-08-05,"4","9","4","NA",64.76,1.23,0.79,NA,NA,NA,606291,4023961,2019-05-17
426,"426C","TODI",2,1,"T","C","LMR","SF",2019-06-19,"77","NA","NA","0.1",58.59,1.23,0.72,NA,NA,NA,606291,4023961,2019-05-17
427,"427S","TODI",3,1,"T","S","SF","LMR",2019-08-05,"2","2","1","NA",6.68,1.23,0.08,NA,NA,NA,606297,4023959,2019-05-17
427,"427C","TODI",3,1,"T","C","LMR","SF",2019-06-19,"0","NA","NA","1",3.46,1.23,0.04,NA,"weird structures",NA,606297,4023959,2019-05-17
428,"428S","TODI",4,1,"T","S","SF","LMR",2019-08-05,"2","1","0","NA",0.52,1.23,0.01,NA,NA,NA,606304,4023950,2019-05-17
428,"428C","TODI",4,1,"T","C","LMR","SF",2019-06-19,"3","NA","NA","1",0.36,1.23,0,NA,"recount, weird structures",NA,606304,4023950,2019-05-17
429,"429S","TODI",5,1,"T","S","SF","LMR",2019-08-05,"1","1","0","NA",21.98,1.23,0.27,NA,NA,NA,606328,4023948,2019-05-17
429,"429C","TODI",5,1,"T","C","LMR","SF",2019-06-19,"5","NA","NA","0.1",29.94,1.23,0.37,NA,NA,NA,606328,4023948,2019-05-17
430,"430S","TODI",6,1,"T","S","SF","LMR",2019-08-05,"0","0","0","NA",2.12,1.23,0.03,NA,NA,NA,606340,4023917,2019-05-17
430,"430C","TODI",6,1,"T","C","LMR","SF",2019-06-20,"0","NA","NA","1",8.22,1.23,0.1,NA,NA,NA,606340,4023917,2019-05-17
431,"431S","TODI",7,1,"T","S","SF","LMR",2019-08-05,"8","11","18","NA",30.57,1.23,0.38,NA,NA,NA,606331,4023888,2019-05-17
431,"431C","TODI",7,1,"T","C","LMR","SF",2019-06-20,"0","NA","NA","1",1.4,1.23,0.02,NA,NA,NA,606331,4023888,2019-05-17
432,"432S","TODI",8,1,"T","S","SF","LMR",2019-08-05,"3","2","1","NA",3.96,1.23,0.05,NA,NA,NA,606320,4023916,2019-05-17
432,"432C","TODI",8,1,"T","C","LMR","SF",2019-06-20,"0","NA","NA","1",15.13,1.23,0.19,NA,NA,NA,606320,4023916,2019-05-17
433,"433S","TODI",9,1,"T","S","SF","LMR",2019-08-05,"0","0","0","NA",0.72,1.23,0.01,NA,NA,NA,606320,4023916,2019-05-17
433,"433C","TODI",9,1,"T","C","LMR","SF",2019-06-20,"0","NA","NA","1",1.79,1.23,0.02,NA,NA,NA,606320,4023916,2019-05-17
434,"434S","TODI",10,1,"T","S","SF","LMR",2019-08-05,"1","0","0","NA",1.46,1.23,0.02,NA,NA,NA,606320,4023916,2019-05-17
434,"434C","TODI",10,1,"T","C","LMR","SF",2019-06-20,"43","NA","NA","0.2",31.43,1.23,0.39,NA,NA,NA,606320,4023916,2019-05-17
435,"435S","TODI",11,1,"T","S","SF","LMR",2019-08-05,"8","12","22","NA",65.25,1.23,0.8,NA,NA,NA,606318,4023918,2019-05-17
435,"435C","TODI",11,1,"T","C","LMR","EL",2019-06-20,"18","NA","NA","0.1",53.32,1.23,0.65,NA,NA,NA,606318,4023918,2019-05-17
436,"436S","TODI",12,1,"T","S","SF","LMR",2019-08-05,"3","3","1","NA",32.09,1.23,0.39,NA,NA,NA,606313,4023917,2019-05-17
436,"436C","TODI",12,1,"T","C","LMR","EL",2019-06-20,"0","NA","NA","0.1",27.25,1.23,0.33,NA,NA,NA,606313,4023917,2019-05-17
437,"437S","TODI",13,1,"T","S","SF","LMR",2019-08-05,"4","3","3","NA",40.12,1.23,0.49,NA,NA,NA,606313,4023917,2019-05-17
437,"437C","TODI",13,1,"T","C","LMR","EL",2019-06-20,"0","NA","NA","0.1",4.02,1.23,0.05,NA,NA,NA,606313,4023917,2019-05-17
438,"438S","TODI",14,1,"T","S","SF","LMR",2019-08-06,"0","1","0","NA",48.6,1.23,0.6,NA,NA,NA,606311,4023917,2019-05-17
438,"438C","TODI",14,1,"T","C","LMR","EL",2019-06-20,"11","NA","NA","0.1",54.55,1.23,0.67,NA,NA,NA,606311,4023917,2019-05-17
439,"439S","TODI",15,1,"T","S","SF","LMR",2019-08-06,"0","0","0","NA",5.27,1.23,0.06,NA,NA,NA,606309,4023919,2019-05-17
439,"439C","TODI",15,1,"T","C","LMR","EL",2019-06-20,"0","NA","NA","0.1",9.26,1.23,0.11,NA,NA,NA,606309,4023919,2019-05-17
440,"440S","TODI",16,1,"T","S","SF","LMR",2019-08-06,"0","0","0","NA",25.79,1.23,0.32,NA,NA,NA,606302,4023921,2019-05-17
440,"440C","TODI",16,1,"T","C","LMR","SF",2019-06-20,"0","NA","NA","1",31.6,1.23,0.39,NA,NA,NA,606302,4023921,2019-05-17
441,"441S","TODI",17,1,"T","S","SF","LMR",2019-08-06,"0","0","0","NA",63.57,1.23,0.78,NA,NA,NA,606302,4023921,2019-05-17
441,"441C","TODI",17,1,"T","C","LMR","SF",2019-06-20,"27","NA","NA","0.1",41.49,1.23,0.51,NA,NA,NA,606302,4023921,2019-05-17
442,"442S","TODI",18,1,"T","S","SF","LMR",2019-08-06,"0","0","1","NA",46.58,1.23,0.57,NA,NA,NA,606302,4023921,2019-05-17
442,"442C","TODI",18,1,"T","C","LMR","SF",2019-06-20,"2","NA","NA","1",39.25,1.23,0.48,NA,NA,NA,606302,4023921,2019-05-17
443,"443S","TODI",19,1,"T","S","SF","LMR",2019-08-06,"5","1","8","NA",99.82,1.23,1.23,NA,NA,NA,606302,4023921,2019-05-17
443,"443C","TODI",19,1,"T","C","LMR","SF",2019-06-20,"164","NA","NA","0.1",86.4,1.23,1.06,NA,NA,NA,606302,4023921,2019-05-17
444,"444S","TODI",20,1,"T","S","SF","LMR",2019-08-06,"2","0","1","NA",1.88,1.23,0.02,NA,NA,NA,606300,4023921,2019-05-17
444,"444C","TODI",20,1,"T","C","LMR","SF",2019-06-20,"0","NA","NA","1",1.34,1.23,0.02,NA,NA,NA,606300,4023921,2019-05-17
